5780,1100,1550,1900,510,2290,1640,3440,2090,2190,890,1180,1670,1940,1780,899,2270,1820,1390,1900,1490,0
6090,985,2100,1820,1010,2430,2430,3330,1750,2290,848,1360,1630,1990,1540,822,2530,1830,1900,1930,1410,0
6840,800,2270,1710,825,2670,2560,2940,1530,2100,794,1420,1650,2090,1480,640,2500,1850,2370,2100,1440,0
7670,418,2350,1440,1040,2980,2400,2470,1560,1830,735,1430,1780,2170,1390,511,1500,1660,2140,2280,1610,0
7990,666,2350,1250,1060,3360,2420,2290,1600,1780,672,1160,1730,2190,1320,386,1130,1460,1360,2210,1690,0
7910,816,2370,1120,1250,3500,2420,2470,1580,1800,667,1040,1500,2210,1390,360,1190,1310,1460,2220,1730,0
7500,630,2340,1120,1590,3620,2170,3150,1360,1860,648,995,1390,2170,1560,339,1010,1230,1430,2180,1740,0
7090,385,2400,1290,1870,3800,2080,3560,1860,1810,675,959,1330,2230,1640,354,901,1190,1390,2030,1770,0
6680,454,2810,1500,1380,4170,1970,3700,4240,1680,738,915,1310,2190,1500,504,890,1220,1320,1930,1840,0
6330,731,3350,1630,1210,4400,1780,4090,5000,1610,880,896,1190,2130,1400,234,987,1210,1280,1970,1810,0
6110,491,3120,1700,1060,4520,1730,3550,4970,1730,995,912,1130,2130,1370,278,958,1110,1200,1990,1630,0
5810,419,2750,1840,820,4800,1670,2780,4370,2100,1190,827,1290,2200,1430,372,963,980,1140,2020,1380,0
5280,494,2530,2050,820,4860,1430,2370,3420,2520,1400,889,1350,2200,1550,353,998,921,1090,2040,1110,0
4720,437,2530,2360,820,4700,1280,2030,2860,2840,1170,810,1140,2170,1650,414,945,872,792,1960,878,0.038
4590,438,2750,2750,740,4220,1270,1810,2500,3460,945,785,1030,2370,1410,748,926,896,778,1930,806,132
4590,516,2920,2800,740,3770,1280,1630,2190,5310,740,800,891,2420,1220,591,916,942,898,1830,972,10.3
4440,419,3040,2890,975,3550,1250,1660,2030,6040,577,744,794,2060,1110,375,891,1010,1040,1530,1250,0.006
4440,657,3220,2840,1830,3510,1030,1600,2030,6240,526,543,589,1830,1140,848,902,965,923,1340,1410,0
4680,1120,3680,2700,1640,3600,1200,1480,2030,5590,438,341,342,1690,1110,820,966,1000,742,1240,1620,0
4660,1480,4250,2380,1110,3620,1430,1830,1970,4960,383,191,284,1760,1060,788,1030,968,409,1210,1810,0
4700,1660,4390,2010,981,3680,1510,2070,1990,4720,339,132,253,1770,965,732,1130,977,471,1150,1580,0
4540,1660,4030,1840,753,3610,1590,2100,2100,4580,330,71.2,214,1690,880,729,1280,949,417,1150,1150,0
4540,1640,3790,1820,773,3890,1660,2280,3260,3880,256,41.7,303,1820,854,271,1410,835,337,874,870,0
4550,1590,3570,1930,685,4080,1500,3070,4930,3800,163,30.1,365,2190,921,256,1340,645,269,433,683,0
4020,1370,3590,2230,793,3830,1480,3380,5710,4660,149,20.7,335,2480,1280,210,1340,653,234,292,631,0
3780,1230,3550,2180,880,3950,1430,3110,6010,4770,127,15.9,292,2590,1620,186,1530,593,215,271,569,0
3650,1140,3510,1980,860,4050,1330,3040,6330,4560,112,8.74,334,2670,1200,144,1690,426,97.5,161,587,0
3620,1130,3450,1690,770,4240,1400,2990,6310,4180,104,0.87,303,2850,1060,95.3,1470,303,32.7,136,609,0
3810,1130,3430,1570,965,4340,1710,3510,5920,3910,104,0.7,280,2930,1360,69,1070,254,20.9,63.7,438,0
2070,1130,3130,1560,1070,4440,1850,4290,5020,3800,84.5,0,227,2790,1280,41.4,1120,193,6.45,21.8,315,0
1910,1020,2480,1680,970,4670,1680,4090,4440,3570,89.4,0,191,2260,693,33.3,1090,157,0.31,50.4,208,28.5
2680,1000,2070,1650,930,4850,1640,3440,4090,3500,125,0,147,1710,489,44.6,890,123,0,189,171,35.7
3280,1010,1640,1880,910,5090,1930,2930,3750,3570,108,0,139,1470,329,49.2,964,59.1,0,434,120,36.5
3440,1150,1550,2320,908,5220,2090,2780,3430,3660,103,0,97.8,1360,564,60.1,1080,65.7,0,399,477,28.9
3420,998,1650,2370,1180,5230,1970,3290,3190,3780,91.7,0,87.9,1480,894,87.7,1040,62.7,0,364,636,0.127
2990,749,1900,2340,1260,5400,1900,4600,2960,3520,92,0,112,1320,580,159,986,37.5,0,396,623,4.208
2760,605,2230,2330,1640,5450,2060,5370,2850,3340,116,0,133,1150,400,296,980,7.79,0,377,521,0
2320,555,2330,2430,1840,5520,2200,5680,2640,3390,90.2,0,141,1090,403,363,996,0.13,0,579,478,0
2210,457,2020,2500,2320,5350,2160,5640,2530,3750,62.2,0,153,1090,295,316,976,5.27,0,657,599,0
2320,654,1860,2500,2850,5090,2170,5000,2400,3630,64.4,0,163,945,249,250,966,57.6,0,529,594,0
2640,524,1770,2510,3020,4760,2320,4530,2300,3680,55.2,0,167,894,418,205,931,148,0,586,549,0
2700,393,1800,2390,2470,4510,2370,4080,2280,3550,82,0,190,736,406,179,594,521,0,664,659,0
2640,580,1670,2270,1870,4290,2220,3810,2310,3510,164,0,176,764,637,173,539,629,8.46,609,455,0
2660,441,1740,2270,1550,4050,2200,4110,2160,3530,233,6,184,598,768,161,656,727,55.7,706,354,0
2870,483,1960,2160,1430,3740,2320,4440,2060,3850,221,33.1,266,528,534,145,857,1010,74.9,819,429,0
2740,384,1730,1970,1430,3180,2480,4590,2070,4010,199,290,546,613,461,110,876,1050,213,820,550,0
2500,446,1620,1940,1500,2810,2430,4850,2050,3950,163,381,672,509,365,93.3,806,1210,433,706,736,0
2380,544,1550,1710,1410,2760,2300,5070,1840,3930,157,382,723,550,246,89.2,868,1210,570,767,480,0
2250,483,1480,1580,1360,2800,2410,5210,1760,4000,161,314,826,522,378,103,793,1270,542,679,444,0
1930,467,1620,1530,686,2470,2290,5200,1720,3800,179,431,898,441,257,112,900,1180,603,648,430,0
1860,507,1760,1520,1280,2370,2220,5060,1840,3330,268,474,955,605,277,107,577,1250,643,645,438,0
1790,551,1980,1490,1640,2160,2290,4850,1930,2940,418,376,826,614,358,81.2,557,1280,528,793,381,0
1700,356,1470,1270,1320,2160,2340,4720,1900,2600,673,402,835,607,629,67.9,431,1200,436,707,409,0
1580,460,1360,1120,1210,2020,2260,4470,1620,2430,560,446,1050,538,565,60.9,821,632,387,510,363,0
1610,555,1670,921,1330,2160,2070,4130,1080,2050,427,607,1130,745,531,66.9,886,610,568,398,339,0
1610,514,1570,1270,1360,2370,1810,3860,910,1830,342,346,1020,726,764,65.5,699,679,396,408,387,0
1710,606,1730,1230,1480,2190,1560,3650,710,1800,344,357,1010,725,723,62.4,590,550,320,493,472,0
1480,560,1800,1310,1420,2020,1410,3740,925,1890,387,374,881,825,816,63.8,471,680,365,414,591,0
1440,523,1630,1140,1530,1750,1310,3790,1220,1980,380,313,656,1360,793,59.3,494,512,336,506,410,0
1460,572,1570,1380,1300,1510,933,3730,1130,2240,354,232,847,1720,779,48.8,513,453,418,486,575,0
1540,492,1500,1280,1150,1470,1090,3410,1220,2190,340,229,641,1580,616,41.7,456,465,508,469,588,0
1750,720,1480,1080,948,636,933,2980,1540,2030,355,385,551,1600,587,36.8,534,456,636,489,558,0
1460,767,1390,1060,1160,951,1150,2790,1690,2040,350,419,630,1400,426,33,498,421,707,393,892,0
1600,994,1360,763,1100,937,1080,2590,1500,1960,344,330,586,1210,454,66.1,529,707,526,419,925,0
1780,1340,1330,838,823,1010,1060,2380,1240,1820,344,277,544,1260,360,150,426,671,392,381,1010,0
1810,1570,1390,870,1200,983,962,2370,1150,1840,332,278,641,1310,415,150,487,658,444,368,739,0
1860,1510,1310,958,897,1200,754,2380,1120,1630,318,347,369,1110,404,118,718,787,442,324,622,0
1440,970,1300,987,761,1260,714,2310,1100,1510,338,402,456,500,408,96.7,692,813,495,342,784,0
840,835,927,915,534,988,688,2260,1120,1560,380,500,359,587,528,84.6,1040,833,415,330,750,0
760,769,1140,588,585,919,668,2250,1200,1560,394,416,411,478,579,75.3,1030,720,476,381,770,0
878,686,1190,518,475,915,734,2130,890,1770,370,306,496,500,567,65.8,1030,811,390,534,909,0
870,678,1220,482,467,918,719,1970,785,1730,370,460,484,685,539,95.8,1010,873,516,529,803,0
907,641,1310,520,480,963,733,2040,542,1770,354,507,489,818,618,131,882,641,574,483,869,0
1030,907,1260,480,554,853,817,2130,541,1820,320,390,458,651,540,140,884,667,584,390,851,0
1090,656,983,458,640,572,791,2120,598,1700,302,255,350,699,776,121,884,509,741,449,823,0
835,574,722,413,614,489,802,2090,692,885,290,238,378,804,672,146,895,627,745,499,845,0
800,766,525,359,530,491,867,2140,488,1360,319,189,372,857,780,160,723,770,773,503,861,0
675,720,482,417,432,471,755,2070,663,1350,328,186,364,838,819,165,824,980,776,537,672,0
680,613,394,451,400,449,750,1610,884,1350,287,170,360,674,942,163,760,1080,747,619,659,69.2
660,649,435,454,341,508,771,1410,1050,1490,260,152,361,689,580,129,706,796,720,487,594,149
610,684,563,448,401,573,1160,1660,749,1450,233,155,356,647,894,109,719,771,675,552,685,81.5
555,647,585,425,362,473,778,2020,965,1460,230,162,312,629,814,96.7,663,703,588,474,392,60.1
535,710,535,390,281,377,1130,2050,915,1690,207,270,274,439,739,99.6,645,663,610,470,441,64.8
520,645,615,365,322,384,758,1940,668,1050,173,340,228,446,591,86.5,489,590,819,324,399,20.9
500,600,605,350,551,344,729,1700,589,1290,168,283,209,413,594,76.2,460,617,756,245,486,35.5
507,560,443,358,666,349,756,1570,685,1010,165,229,196,397,518,65.2,425,598,719,276,476,56.2
515,600,513,328,746,445,868,1690,802,854,142,208,195,404,486,52.1,337,563,803,293,342,32.8
500,570,452,351,625,473,1030,1950,656,841,143,440,199,399,551,40.6,311,514,898,408,448,33.9
447,600,377,348,625,463,1020,1990,963,947,149,867,200,796,444,27.6,279,510,748,437,398,49.1
397,550,337,303,547,485,967,1970,564,930,173,1110,192,924,495,24.4,274,502,911,339,339,48.7
389,740,378,246,640,728,1220,1990,634,1010,178,1160,194,865,648,36.8,284,492,741,253,247,16.477
400,705,403,200,543,718,908,1950,523,868,198,1100,197,786,1000,56.6,263,610,771,277,161,20.5
389,673,506,170,495,650,917,1850,645,1050,235,1210,152,747,1030,49.5,279,580,790,325,168,93.3
355,645,750,160,592,643,1110,1690,670,764,267,1100,126,623,693,25.7,563,539,687,366,157,44.1
319,550,807,155,745,638,751,1640,741,904,256,955,125,528,662,19,760,548,753,315,180,21.9
295,647,868,150,710,598,701,1600,1340,913,236,779,123,686,571,51.1,751,591,754,379,222,18.8
316,647,845,145,649,537,937,1580,1720,1280,230,678,143,361,575,86.3,752,701,684,472,194,24.1
340,613,754,140,608,455,794,1660,1750,1130,227,600,197,292,422,106,739,789,741,405,197,55.9
355,647,765,140,608,387,740,1610,1620,1110,220,536,246,276,328,227,958,852,801,337,177,87.2
355,625,659,143,590,353,625,1600,1730,736,235,465,220,334,306,294,555,712,1040,280,155,64.7
345,692,605,140,544,309,569,1620,1260,640,258,430,201,450,258,291,543,782,1100,189,106,78.3
333,702,545,142,526,298,518,1440,913,647,268,430,196,604,312,351,583,682,1180,160,54.1,72.8
347,679,480,150,474,267,513,1110,584,634,259,431,198,671,364,364,669,598,1180,166,22.6,48
443,657,470,159,424,261,525,1190,589,616,231,408,224,567,350,257,540,757,1180,173,4.14,37.8
482,673,417,195,405,280,497,1460,817,608,230,387,228,502,374,155,500,843,1150,217,0,63.8
477,728,353,219,406,303,450,1280,969,575,250,386,245,480,411,128,428,887,1170,193,27.4,86.8
434,718,343,306,420,315,404,1380,1000,402,271,390,226,381,462,101,377,661,1200,185,62.8,101
453,718,343,491,424,340,365,1310,1190,336,299,372,163,324,467,51,335,707,1160,168,108,79
482,673,332,617,428,363,346,1390,1070,359,318,348,175,601,509,30.5,317,678,869,127,173,70.7
548,467,338,620,452,365,332,1140,934,400,335,325,217,693,573,21.3,296,667,958,96.3,202,63.3
593,543,490,607,435,373,301,975,1140,387,345,305,179,776,737,23,290,565,974,70.1,196,64.3
615,468,638,697,435,358,282,840,1010,423,348,289,154,831,773,17,217,540,768,69.4,223,58.6
633,510,663,1000,435,348,270,708,752,461,351,285,132,786,698,14.9,192,537,694,132,249,34.5
629,510,675,1440,452,325,257,728,683,498,359,286,111,844,679,16.9,232,551,644,177,255,49
640,541,720,1200,444,298,239,659,712,518,363,295,99,746,702,21.5,313,573,497,203,240,30
662,533,708,1060,478,307,203,596,735,584,366,293,94.1,791,712,47.8,347,531,445,222,220,23
665,604,844,1120,456,285,182,571,717,633,363,297,87.7,751,721,90.2,349,530,364,232,218,5.24
630,735,663,1050,417,258,202,526,647,676,300,292,87.3,875,654,127,400,523,319,253,211,0.024
583,778,640,1150,232,255,267,549,561,630,245,264,89.3,1000,589,167,419,692,352,284,194,0
